Lykill;Póstnúmer;Heiti_nf;Heiti_thgf
9585;860;Gilsbakki;Gilsbakka
9586;860;Grenstangi;Grenstanga
9587;860;Grímsstaðir;Grímsstöðum
9588;860;Heylækur;Heylæk
22140;860;Hjarðartún;Hjarðartúni
9589;860;Hlíðarvegur;Hlíðarvegi
9590;860;Hlíðavegur;Hlíðavegi
23095;860;Hvolströð;Hvolströð
23722;860;Hvolstún;Hvolstúni
9591;860;Hvolsvegur;Hvolsvegi
9592;860;Kirkjuhvoll;Kirkjuhvoli
9593;860;Kirkjulækjarkot;Kirkjulækjarkoti
22141;860;Kornvellir;Kornvöllum
9594;860;Króktún;Króktúni
9595;860;Litlagerði;Litlagerði
9596;860;Lynghagi;Lynghaga
22142;860;Markaskarð;Markaskarði
9597;860;Miðbælisbakkar;Miðbælisbökkum
9598;860;Miðhús;Miðhúsum
9599;860;Miðkrika I;Miðkrika I
9600;860;Moldnúp II;Moldnúpi II
9601;860;Njálsgerði;Njálsgerði
9602;860;Norðurgarður;Norðurgarði
9603;860;Nýbýlavegur;Nýbýlavegi
9604;860;Ormsvellir;Ormsvöllum
9605;860;Skógar;Skógum
9606;860;Sólheimar;Sólheimum
9607;860;Sperðill;Sperðli
9608;860;Stóragerði;Stóragerði
22143;860;Stóri Moshvoll;Stóri Moshvol
22144;860;Stórólfshvolur;Stórólfshvoli
22446;860;Stórólfsvöllur;Stórólfsvelli
22145;860;Tjaldhólar;Tjaldhólum
9609;860;Túngata;Túngötu
22146;860;Útgarðar;Útgörðum
9610;860;V-Torfastaðir;V-Torfastöðum
9611;860;Vallarbraut;Vallarbraut
22447;860;Ytra-Seljaland;Ytra-Seljalandi
22147;860;Þinghóll;Þinghóli
9612;860;Öldubakki;Öldubakka
9613;860;Öldugerði;Öldugerði
9614;861;Akur;Akri
9615;861;Akurey;Akurey
9616;861;Akurey I;Akurey I
9617;861;Akurey II;Akurey II
9618;861;Arnarhóll;Arnarhóli
24182;861;Arngeirsstaðir;Arngeirsstaðir
9619;861;Álfhólahjáleiga;Álfhólahjáleigu
9620;861;Álfhólar;Álfhólum
9621;861;Álftarhóll;Álftarhóli
9622;861;Árgilsstaðir;Árgilsstöðum
9623;861;Árkvörn;Árkvörn
9624;861;Ármót;Ármóti
9625;861;Árnagerði;Árnagerði
22098;861;Ártún;Ártúnum
9626;861;Ásbrún;Ásbrún
9627;861;Ásgarður;Ásgarði
9628;861;Ásólfsskáli;Ásólfsskála
9629;861;Ásvöllur;Ásvelli
9631;861;Bakkaflugvöllur;Bakkaflugvelli
9632;861;Bakkakot;Bakkakoti
9630;861;Bakki;Bakka
9633;861;Barkarstaðir;Barkarstöðum
9635;861;Bergþórshvol I;Bergþórshvoli I
9634;861;Bergþórshvoll;Bergþórshvoli
9636;861;Berjanes;Berjanesi
9637;861;Bjargarkot;Bjargarkoti
9638;861;Bjarkaland;Bjarkalandi
24298;861;Bjarkarey;Bjarkarey
9639;861;Bjarkarland;Bjarkarlandi
9640;861;Bollakot;Bollakoti
9641;861;Borgareyrar;Borgareyrum
9642;861;Borgareyrar II;Borgareyrum II
9643;861;Bólstaður;Bólstað
9644;861;Breiðabólsstaður;Breiðabólsstað
9645;861;Brekkur;Brekkum
9646;861;Brú;Brú
9647;861;Brúnalundur;Brúnalundi
9648;861;Brúnavellir;Brúnavöllum
9649;861;Brúnir;Brúnum
9650;861;Butra;Butru
9651;861;Búðarhóll;Búðarhóli
9652;861;Búland;Búlandi
9654;861;Búrfellstöð;Búrfellstöð
9655;861;Búrfellsvirkjun;Búrfellsvirkjun
9656;861;Dalsbakki;Dalsbakka
9657;861;Dalssel;Dalsseli
9658;861;Djúpidalur;Djúpadal
9659;861;Drangshlíð;Drangshlíð
9660;861;Drangshlíðardalur;Drangshlíðardal
9661;861;Dufþaksholt;Dufþaksholti
9662;861;Efra-Holt;Efra-Holti
22118;861;Efri Úlfsstaðir;Efri Úlfsstöðum
9663;861;Efri-Hóll;Efra-Hóli
9664;861;Efri-Hvoll;Efra-Hvoli
9665;861;Efri-Kvíhólmi;Efri-Kvíhólma
22137;861;Efri-Rot;Efri-Rotum
22813;861;Efri-Úlfsstaðir;Efri-Úlfsstöðum
9666;861;Efri-Þverá;Efri-Þverá
9667;861;Efsta-Grund;Efstu-Grund
9668;861;Efstugrund;Efstugrund
9669;861;Ey;Ey
9670;861;Ey I;Ey I
9671;861;Eyland;Eylandi
9672;861;Eystra-Fíflholt;Eystra-Fíflholti
9673;861;Eystra-Fróðholt;Eystra-Fróðholti
9674;861;Eystra-Seljaland;Eystra-Seljalandi
9675;861;Eystri-Skógar;Eystri-Skógum
23120;861;Eystri-Torfastaðir II;Eystri-Torfastöðum II
23700;861;Eystri-Torfastaðir l;Eystri Torfastöðum l
9676;861;Eyvindarholt;Eyvindarholti
9677;861;Eyvindarhólar;Eyvindarhólum
9678;861;Eyvindarmúli;Eyvindarmúla
9688;861;Fagrahlíð;Fögruhlíð
24678;861;Fagribakki;Fagrabakka
9679;861;Fit;Fit
9680;861;Fitjamýri;Fitjamýri
9681;861;Fljótsdalur;Fljótsdal
22221;861;Fljótshliðarskóli;Fljótshliðarskóla
9682;861;Fljótshlíð;Fljótshlíð
9683;861;Flókastaðir;Flókastöðum
9684;861;Fornusandar;Fornusöndum
9685;861;Forsæti;Forsæti
23279;861;Fossaslóð;Fossaslóð
22908;861;Fossbrún;Fossbrún
9686;861;Fossbúð;Fossbúð
9687;861;Fosstún;Fosstúni
9689;861;Garður;Garði
9698;861;Gata;Götu
9690;861;Gaularás;Gaularási
9691;861;Gerðar;Gerðum
23638;861;Gláma;Glámu
9692;861;Glæsistaðir;Glæsistöðum
9693;861;Goðaland;Goðalandi
22110;861;Grenstangi;Grenstanga
9694;861;Grímsstaðir;Grímsstöðum
9695;861;Grjótá;Grjótá
9696;861;Guðnastaðir;Guðnastöðum
23025;861;Gularás;Gularási
9697;861;Gunnarshólmar;Gunnarshólma
9699;861;Hallgeirsey;Hallgeirsey
23267;861;Hallgeirseyjahjáleiga;Hallgeirseyjahjáleiga
9700;861;Hallskot;Hallskoti
9701;861;Háamúli;Háamúla
9702;861;Hátún;Hátúni
9703;861;Heimaland;Heimalandi
9704;861;Hellishólar;Hellishólum
9705;861;Hemla;Hemlu
9706;861;Heylækur;Heylæk
22375;861;Hildisey;Hildisey
9707;861;Hjarðartún;Hjarðartúni
9708;861;Hlíð;Hlíð
24898;861;Hlíðarbakka;Hlíðarbakki
24907;861;Hlíðarbakki;Hlíðarbakka
9709;861;Hlíðarból;Hlíðarbóli
9711;861;Hlíðarendakot;Hlíðarendakoti
9710;861;Hlíðarendi;Hlíðarenda
24908;861;Hlíðartún;Hlíðartúni
9712;861;Holt;Holti
9713;861;Hólavatn;Hólavatni
9714;861;Hólmahjáleiga;Hólmahjáleigu
9716;861;Hólmar;Hólmum
9715;861;Hólmur;Hólmi
9717;861;Hrauneyjafossstöð;Hrauneyjafossstöð
9718;861;Hrauneyjar;Hrauneyjum
9719;861;Hrútafell;Hrútafelli
9720;861;Húsið;Húsinu
9721;861;Hvammur;Hvammi
9722;861;Hvassafell;Hvassafelli
9723;861;Hvítanes;Hvítanesi
9724;861;Hvolsvöllur;Hvolsvelli
9725;861;Indriðakot;Indriðakoti
9726;861;Kanastaðir;Kanastöðum
9727;861;Kálfsstaðir;Kálfsstöðum
9728;861;Káratangi;Káratanga
9729;861;Keldar;Keldum
9730;861;Kirkjuhvoll;Kirkjuhvoli
9734;861;Kirkjulækjarkot;Kirkjulækjarkoti
9731;861;Kirkjulækur;Kirkjulæk
9733;861;Kirkjulækur III;Kirkjulæk III
9732;861;Kirkulækur II;Kirkjulæk II
9735;861;Klauf;Klauf
24909;861;Kollabær;Kollabæ
9736;861;Kornvellir;Kornvöllum
9737;861;Kotmúli;Kotmúla
9738;861;Kross;Krossi
9739;861;Króktún;Króktúni
9740;861;Kúfhóll;Kúfhóli
9741;861;Kvoslækur;Kvoslæk
9742;861;Lambafell;Lambafelli
9743;861;Lambalækur;Lambalæk
9744;861;Lambey;Lambey
9745;861;Langagerði;Langagerði
24660;861;Langanes;Langanesi
9746;861;Lágafell;Lágafelli
9747;861;Leifsstaðir;Leifsstöðum
9748;861;Leifsstaðir II;Leifsstöðum II
9749;861;Lindartún;Lindartúni
9751;861;Litla-Hildisey;Litlu-Hildisey
9750;861;Litli-Moshvoll;Litla-Moshvoli
9752;861;Ljótarstaðir;Ljótarstöðum
22119;861;Lynghagi;Lynghaga
9753;861;Lækjarbakki;Lækjarbakka
9754;861;Lækjarhvammur;Lækjarhvammi
9755;861;Markaskarð;Markaskarði
24910;861;Mið-Grund;Mið-Grund
9756;861;Miðbælisbakkar;Miðbælisbökkum
9757;861;Miðey;Miðey
9758;861;Miðgrund;Miðgrund
9759;861;Miðháleiga;Miðhjáleigu
9760;861;Miðhús;Miðhúsum
9761;861;Miðkot;Miðkoti
22414;861;Miðkriki I;Miðkrika I
9762;861;Miðkriki II;Miðkrika II
9763;861;Miðmörk;Miðmörk
9764;861;Miðskáli;Miðskála
9765;861;Miðtún;Miðtúni
9766;861;Minna-Hof;Minna-Hofi
9767;861;Moldnúp I;Moldnúpi I
9768;861;Moldnúp II;Moldnúpi II
9769;861;Móeiðarhvol II;Móeiðarhvoli II
24913;861;Móeiðarhvoll;Móeiðarhvol
9770;861;Múlakot;Múlakoti
9771;861;Neðri-Dalur;Neðra-Dal
9772;861;Neðri-Þverá;Neðri-Þverá
9773;861;Njálsbúð;Njálsbúð
22105;861;Njálsgerði;Njálsgerði
9774;861;Norðurgarður;Norðurgarði
9775;861;Núpakot;Núpakoti
9776;861;Núpur;Núpi
9777;861;Núpur I;Núpi I
9778;861;Núpur II;Núpi II
9779;861;Núpur III;Núpi III
9780;861;Nýibær;Nýjabæ
9781;861;Oddakot;Oddakoti
9782;861;Ormskot;Ormskoti
9783;861;Rauðafell;Rauðafelli
9784;861;Rauðafell II;Rauðafelli II
9785;861;Rauðafell IV;Rauðafelli IV
9786;861;Rauðuskriður;Rauðuskriðum
9787;861;Raufarfell;Raufarfelli
9788;861;Sauðhúsvöllur;Sauðhúsvelli
23223;861;Sámsstaðarbakki;Sámsstaðarbakka
9789;861;Sámsstaðir;Sámsstöðum
9790;861;Sel;Seli
9791;861;Seljaland;Seljalandi
9792;861;Seljalandssel;Seljalandsseli
9793;861;Seljalandsskóli;Seljalandsskóla
9794;861;Seljavellir;Seljavöllum
9795;861;Selkot;Selkoti
9796;861;Sigluvík I;Sigluvík I
9797;861;Sigluvík II;Sigluvík II
9798;861;Sigöldustöð;Sigöldustöð
9799;861;Skarðshlíð;Skarðshlíð
9800;861;Skálakot;Skálakoti
9801;861;Skeggjastaðir;Skeggjastöðum
9802;861;Skipagerði I;Skipagerði I
9803;861;Skipagerði II;Skipagerði II
9804;861;Skíðbakki;Skíðbakka
9805;861;Skíðbakki I;Skíðbakka I
9806;861;Skíðbakki II;Skíðbakka II
9807;861;Skíðbakki III;Skíðbakka III
22121;861;Skóga Héraðsskóli;Skóga Héraðsskóla
9808;861;Skógar;Skógum
22129;861;Skógum Hús A J;Skógum Húsi A J
22132;861;Skógum Hús S S;Skógum Húsi S S
22133;861;Skógum hús Þ Fr;Skógum húsi Þ Fr
22134;861;Skógum hús Þ T;Skógum húsi Þ T
22127;861;Skógum kennarabústaður;Skógum kennarabústað
9809;861;Skúmsstaðir;Skúmsstöðum
9810;861;Sléttuból;Sléttubóli
9811;861;Smáratún;Smáratúni
9812;861;Sólheimar;Sólheimum
9813;861;Sperðill;Sperðli
9814;861;Staðarbakki;Staðarbakka
9815;861;Steinar;Steinum
9816;861;Steinar II;Steinum II
9817;861;Stífla;Stíflu
9818;861;Stokkalækur;Stokkalæk
9825;861;Stóra-Borg;Stóru-Borg
9826;861;Stóra-Hildisey;Stóru-Hildisey
9827;861;Stóra-Hildisey II;Stóru-Hildisey II
9820;861;Stóra-Hof;Stóra-Hofi
9821;861;Stóra-Moshvol;Stóra-Moshvoli
9828;861;Stóra-Mörk;Stóru-Mörk
9829;861;Stóra-Mörk II;Stóru-Mörk II
9830;861;Stóra-Mörk III;Stóru-Mörk III
24911;861;Stóri Moshvoll;Stóra Moshvoli
9819;861;Stóri-Dalur;Stóra-Dal
9822;861;Stórólfshvol;Stórólfshvoli
9824;861;Stórólfsvellir;Stórólfsvöllum
9823;861;Stórólfsvöllur;Stórólfsvelli
22500;861;Strandahjáleiga;Strandahjáleigu
24695;861;Strandarbakki;Strandarbakka
9831;861;Strandarhöfði;Strandarhöfða
9832;861;Strönd;Strönd
9833;861;Sultartangi;Sultartanga
9834;861;Sunnuhvoll;Sunnuhvoli
9835;861;Svanavatn;Svanavatni
24912;861;Syðri Hóll;Syðri Hól
9836;861;Syðri-Kvíhólmi;Syðri-Kvíhólma
22123;861;Syðri-Úlfsstaðir;Syðri-Úlfsstöðum
24681;861;Syðri-Úlfstaðahjáleiga;Syðri-Úlfstaðahjáleigu
9837;861;Syðrihóll;Syðrihóli
9839;861;Syðsta-Mörk;Syðstu-Mörk
9840;861;Teigur;Teigi
9841;861;Tindar;Tindum
9842;861;Tjaldhólar;Tjaldhólum
9843;861;Torfastaðir;Torfastöðum
24153;861;Traðarland;Traðarlandi
24915;861;Tröð;Tröð
9844;861;Tumastaðir;Tumastöðum
9845;861;Tunga;Tungu
9846;861;Uppsalir;Uppsölum
9847;861;Uxahryggur I;Uxahrygg I
9848;861;Uxahryggur II;Uxahrygg II
24914;861;Úlfsey;Úlfsey
9849;861;Úlfsstaðir;Úlfsstöðum
9850;861;Útgarðar;Útgörðum
24679;861;Vallnatún;Vallnatúni
9851;861;Valstrýta;Valstrýtu
9852;861;Varmahlíð;Varmahlíð
9853;861;Vatnahjáleiga;Vatnahjáleigu
9854;861;Vatnsdalur;Vatnsdal
9855;861;Vatnshóll;Vatnshóli
9857;861;Velli II;Velli II
24745;861;Vellir;Völlum
9856;861;Vellir I;Velli I
9858;861;Vestra-Fíflholt;Vestra-Fíflholti
9859;861;Vestri-Gerðsauki;Vestra-Garðsauka
9860;861;Vestri-Tunga;Vestri-Tungu
9861;861;Vestur-Sámsstaðir;Vestur-Sámsstöðum
9862;861;Vinjar;Vinjum
9863;861;Voðmúlastaðir;Voðmúlastöðum
9864;861;Vorsabær;Vorsabæ
9866;861;Ysta-Bæli;Ysta-Bæli
22895;861;Ysta-Kot;Ysta-Kot
9865;861;Ysti-Skáli II;Ysta-Skála II
9867;861;Ystiskáli;Ystaskála
9868;861;Ytra-Seljaland;Ytra-Seljalandi
9869;861;Ytri-Skógar;Ytri-Skógum
9870;861;Þinghóll;Þinghóli
9871;861;Þorvaldseyri;Þorvaldseyri
22814;861;Þórhallshús;Þórhallshúsi
9872;861;Þórunúpur;Þórunúpi
9873;861;Þúfa;Þúfu
9874;861;Önundarhorn;Önundarhorni
9875;870;Austurvegur;Austurvegi
9876;870;Árbraut;Árbraut
9877;870;Bakkabraut;Bakkabraut
9878;870;Birkilaut;Birkilaut
9879;870;Dvalarheimilið Hjallartún;Dvalarheimilinu Hjallartúni
9880;870;Dvalarheimilið Hjállatún;Dvalarheimilinu Hjallatúni
9881;870;Flöga III;Flögu III
9882;870;Gröf;Gröf
9883;870;Hátún;Hátúni
9884;870;Hemrumörk;Hemrumörk
9885;870;Hjallatún;Hjallatúni
9886;870;Hlíð;Hlíð
9887;870;Jórvík;Jórvík
9888;870;Kirkjuvegur;Kirkjuvegi
9889;870;Klettsvegur;Klettsvegi
24697;870;Króktún;Króktúni
9890;870;Mánabraut;Mánabraut
9891;870;Mýrarbraut;Mýrarbraut
9892;870;Ránarbraut;Ránarbraut
9893;870;Sigtún;Sigtúni
9894;870;Smiðjuvegur;Smiðjuvegi
9895;870;Snæbýli;Snæbýli
9896;870;Suður-Vík;Suður-Vík
9897;870;Suðurvíkurvegur;Suðurvíkurvegi
9898;870;Sunnubraut;Sunnubraut
9899;870;Víkurbraut;Víkurbraut
9900;870;Víkurskáli;Víkurskála
9901;871;Austurhlíð;Austurhlíð
9903;871;Álftagróf;Álftagróf
23005;871;Ás;Ási
9905;871;Ásar;Ásum
9904;871;Ásendi;Ásenda
9906;871;Borgarfell;Borgarfelli
9907;871;Brekkur;Brekkum
9908;871;Búland;Búlandi
9909;871;Dyrhólaey;Dyrhólaey
9910;871;Dyrhólar;Dyrhólum
9911;871;Efri-Presthús;Efri-Presthúsum
9912;871;Eyjarhólar;Eyjarhólum
9913;871;Eystra-Skagnes;Eystra-Skagnesi
9914;871;Eystri-Pétursey;Eystri-Pétursey
9915;871;Eystri-Sólheimar;Eystri-Sólheimum
9916;871;Fagridalur;Fagradal
9917;871;Flaga;Flögu
9918;871;Flöga II;Flögu II
24366;871;Framnes ;Framnesi
9919;871;Garðakot;Garðakoti
9921;871;Garðar;Görðum
9920;871;Giljar;Giljum
24186;871;Götur;Götum
9922;871;Hátún;Hátúni
9923;871;Heiðarból;Heiðarbóli
9924;871;Hemra;Hemru
9925;871;Herjólfsstaðir;Herjólfsstöðum
9926;871;Herjólfsstaðir I;Herjólfsstöðum I
9927;871;Holt;Holti
9928;871;Hraunbær;Hraunbæ
9929;871;Hraungerði;Hraungerði
9931;871;Hryggir;Hryggjum
9932;871;Hvammból;Hvammbóli
9933;871;Hvammur;Hvammi
9934;871;Höfðabrekka;Höfðabrekku
9935;871;Jórvík;Jórvík
9936;871;Kaldrananes;Kaldrananesi
9937;871;Kerlingadalur;Kerlingadal
9938;871;Kerlingardalur;Kerlingardal
9939;871;Ketilsstaðir;Ketilsstöðum
23014;871;Ketilstaðarskóli;Ketilstaðarskóli
9940;871;Laugardælir;Laugardælum
9942;871;Litla-Heiði;Litlu-Heiði
9943;871;Litlahlíð;Litluhlíð
9941;871;Litli-Hvammur;Litla-Hvammi
22226;871;Litlu-Hólar;Litlu-Hólum
9944;871;Ljótarstaðir;Ljótarstöðum
9945;871;Lækjarbakki;Lækjarbakka
9946;871;Múli;Múla
9947;871;Mýrar;Mýrum
9948;871;Neðri-Presthús;Neðri-Presthúsum
9949;871;Nikhóll;Nikhóli
9950;871;Norður-Foss;Norður-Fossi
23506;871;Norður-Götur;Norður-Götum
9951;871;Norður-Hvammur;Norður-Hvammi
9952;871;Norður-Hvoll;Norður-Hvoli
9953;871;Norðurhjáleiga;Norðurhjáleigu
22087;871;Pétursey;Pétursey
9954;871;Rauðháls;Rauðhálsi
9955;871;Reynir;Reyni
9956;871;Reynisbrekka;Reynisbrekku
9957;871;Reynisholt;Reynisholti
9958;871;Reynishólar;Reynishólum
9959;871;Skaftárdalur II;Skaftárdal II
9960;871;Skaftárdalur III;Skaftárdal III
9962;871;Skammadalshóll;Skammadalshóli
9961;871;Skammidalur;Skammadal
9963;871;Skálmarbær;Skálmarbæ
9964;871;Skeiðflöt;Skeiðflöt
24897;871;Smiðjuvegur;Smiðjuveg
9965;871;Snæbýli I;Snæbýli I
9966;871;Snæbýli II;Snæbýli II
9967;871;Sólheimahjáleiga;Sólheimahjáleigu
9969;871;Sólheimar;Sólheimum
9968;871;Sólheimatunga;Sólheimatungu
9970;871;Steig;Steig
9971;871;Stóra-Heiði;Stóru-Heiði
9972;871;Suður-Foss;Suður-Fossi
9973;871;Suður-Götur;Suður-Götum
9974;871;Suður-Hvammur;Suður-Hvammi
9975;871;Suður-Hvol;Suður-Hvoli
9976;871;Suðurhvoll;Suðurhvoli
9977;871;Svínadalur;Svínadal
9978;871;Teigagerði;Teigagerði
9979;871;Úthlíð;Úthlíð
9981;871;Vatnsskarðshólar;Vatnsskarðshólum
9984;871;Vellir;Völlum
9982;871;Vestra-Skagnes;Vestra-Skagnesi
9983;871;Vestri-Pétursey;Vestri-Pétursey
9985;871;Ytri-Ás;Ytri-Ásum
9986;871;Ytri-Sólheimar;Ytri-Sólheimum
9987;871;Ytri-Sólheimar I;Ytri-Sólheimum I
9988;871;Þórisholt;Þórisholti
9989;871;Þrastarból;Þrastarbóli
9990;871;Þykkvabæjarklaustur;Þykkvabæjarklaustri
9991;880;Arnardrangi;Arnardranga
21444;880;Austurhlíð;Austurhlíð
21446;880;Ásar;Ásum
9992;880;Ásgarður;Ásgarði
9993;880;Bakkakot;Bakkakoti
9994;880;Bakkakot II;Bakkakoti II
9995;880;Bjarnartangi;Bjarnartanga
9996;880;Blómsturvellir;Blómsturvöllum
21449;880;Borgarfell;Borgarfelli
9997;880;Botnar;Botnum
9998;880;Breiðabólsstaður;Breiðabólsstað
21450;880;Búland;Búlandi
9999;880;Dalshöfði;Dalshöfða
10000;880;Efri-Ey;Efri-Ey
10001;880;Efri-Ey I;Efri-Ey I
10002;880;Efri-Ey II;Efri-Ey II
21453;880;Efri-Fljót;Efri-Fljótum
10003;880;Efri-Fljót I;Efri-Fljótum I
10004;880;Efri-Steinsmýri;Efri-Steinsmýri
10005;880;Efri-Vík;Efri-Vík
10006;880;Eystra-Hraun;Eystra-Hrauni
10007;880;Eystrahraun;Eystrahrauni
10008;880;Eystri-Dalbær;Eystri-Dalbæ
10009;880;Fagrifoss;Fagrafossi
10010;880;Fagurhlíð;Fagurhlíð
21456;880;Flaga;Flögu
10011;880;Fljótakróki;Fljótakróki
21459;880;Foss;Fossi
10012;880;Foss I;Fossi I
10013;880;Foss II;Fossi II
10014;880;Foss III;Fossi III
10015;880;Fossar;Fossum
10016;880;Geirland;Geirlandi
24600;880;Giljaland;Giljalandi
10017;880;Grund;Grund
21461;880;Gröf;Gröf
10018;880;Hamrafoss;Hamrafossi
10020;880;Háa-Kotey;Háu-Kotey
21465;880;Hátún;Hátúni
10021;880;Heiðarsel;Heiðarseli
10022;880;Heiði;Heiði
21471;880;Hemra;Hemru
21472;880;Hemrumörk;Hemrumörk
21473;880;Herjólfsstaðir;Herjólfsstöðum
10023;880;Hnausar;Hnausum
10024;880;Holt;Holti
10025;880;Hólmur;Hólmi
10026;880;Hraunból;Hraunbóli
21479;880;Hraunbær;Hraunbæ
21481;880;Hraungerði;Hraungerði
10027;880;Hraunkot;Hraunkoti
9930;880;Hrífunes;Hrífunesi
10028;880;Hruni;Hruna
10029;880;Hunkubakkar;Hunkubökkum
21483;880;Hvammur;Hvammi
10030;880;Hvoll;Hvoli
10031;880;Hæðargarður;Hæðargarði
10032;880;Hörgsdalur;Hörgsdal
10033;880;Hörgsland;Hörgslandi
10034;880;Hörgsland I;Hörgslandi I
10035;880;Hörgsland II;Hörgslandi II
10036;880;Hörgslandskot;Hörgslandskoti
23384;880;Iðavellir;Iðavöllum
10037;880;Iðjuvellir;Iðjuvöllum
21485;880;Jórvík;Jórvík
10039;880;Kálfafell;Kálfafelli
10040;880;Kálfafell I;Kálfafelli I
10041;880;Kálfafell II;Kálfafelli II
10042;880;Kálfafellskot;Kálfafellskoti
10043;880;Keldunúpur;Keldunúpi
10045;880;Kirkjubæjarklaustur;Kirkjubæjarklaustri
10046;880;Kirkjubæjarklaustur I;Kirkjubæjarklaustri I
10047;880;Kirkjubæjarklaustur II;Kirkjubæjarklaustri II
21488;880;Kirkjubæjarskóli;Kirkjubæjarskóla
10044;880;Kirkjubær;Kirkjubæ
10048;880;Klausturhólar;Klausturhólum
10049;880;Klausturshólar;Klausturshólum
10050;880;Klausturvegur;Klausturvegi
10051;880;Langholt;Langholti
21491;880;Ljótustaðir;Ljótarstöðum
10052;880;Lyngar;Lyngum
10053;880;Maríubakki;Maríubakka
23821;880;Meðalland;Meðallandi
10054;880;Melhóll ;Melhóli
10055;880;Múlakot;Múlakoti
22815;880;Múlakotsskóli;Múlakotsskóla
21531;880;Mýrar;Mýrum
10056;880;Mörk;Mörk
10057;880;Mörtunga;Mörtungu
10058;880;Mörtunga II;Mörtungu II
10059;880;Norðurhjáleiga;Norðurhjáleigu
10060;880;Núpar;Núpum
10061;880;Nýibær;Nýjabæ
10063;880;Prestsbakkakot;Prestsbakkakoti
10062;880;Prestsbakki;Prestsbakka
10064;880;Rauðaberg;Rauðabergi
24107;880;Sandhóll;Sandhóli
10065;880;Seglbúðir;Seglbúðum
10066;880;Seljaland;Seljalandi
21537;880;Skaftárdalur;Skaftárdal
24415;880;Skaftártunga;Skaftártungu
10067;880;Skaftárvellir;Skaftárvöllum
21541;880;Skálmarbær;Skálmarbæ
10068;880;Skerjavellir;Skerjavöllum
10069;880;Skriðuvellir;Skriðuvöllum
10070;880;Skriðuvellir III;Skriðuvöllum III
10072;880;Slétta;Sléttu
10071;880;Sléttaból;Sléttabóli
21543;880;Snæbýli;Snæbýli
10073;880;Sólheimar;Sólheimum
10074;880;Strönd;Strönd
21544;880;Svínadalur;Svínadal
10075;880;Syðri-Fljótar;Syðri-Fljótum
10076;880;Syðri-Steinsmýri;Syðri-Steinsmýri
10077;880;Syðri-Vík;Syðri-Vík
10078;880;Teygingalækur;Teygingalæk
24111;880;Tunga;Tungu
23208;880;Túngata;Túngötu
21549;880;Úthlíð;Úthlíð
10079;880;Ytra-Hraun;Ytra-Hrauni
21551;880;Ytri-Ásar;Ytri-Ásum
21552;880;Ytri-Dalbær;Ytri-Dalbæ
10080;880;Ytri-Lyng II;Ytri-Lyngum II
10081;880;Ytritunga;Ytritungu
10082;880;Þverá;Þverá
21560;880;Þykkvabæjarklaustur;Þykkvabæjarklaustri
21557;880;Þykkvabær;Þykkvabæ
10083;880;Þykkvabær I;Þykkvabæ I
10084;880;Þykkvabær II;Þykkvabæ II
10085;880;Þykkvabær III;Þykkvabæ III
21431;900;Aðalból;Aðalbóli
10086;900;Austurgerði;Austurgerði
10087;900;Austurvegur;Austurvegi
10088;900;Ásavegur;Ásavegi
10089;900;Ásgarður;Ásgarði
10090;900;Áshamar;Áshamri
10091;900;Bárustígur;Bárustíg
10093;900;Básar;Básum
10092;900;Básaskersbryggja;Básaskersbryggju
10094;900;Bessahraun;Bessahrauni
10095;900;Bessastígur;Bessastíg
10096;900;Birkihlíð;Birkihlíð
10097;900;Boðaslóð;Boðaslóð
10104;900;Brattagata;Bröttugötu
10098;900;Breiðabliksvegur;Breiðabliksvegi
10099;900;Breiðabólsstaður;Breiðabólsstað
10100;900;Brekastígur;Brekastíg
10101;900;Brekkugata;Brekkugötu
22219;900;Brekkuhús;Brekkuhúsi
10102;900;Brimhólabraut;Brimhólabraut
10103;900;Brimhólar;Brimhólum
10105;900;Búastaðabraut;Búastaðabraut
10106;900;Búhamar;Búhamri
10108;900;Dalhraun;Dalhrauni
10107;900;Dalvegur;Dalvegi
10109;900;Dverghamar;Dverghamri
10110;900;Eiði;Eiði
10111;900;Eiðisvegur;Eiðisvegi
10112;900;Eyjahraun;Eyjahrauni
21435;900;Eystra-Þorlaugargerði;Eystra-Þorlaugargerði
10113;900;Faxastígur;Faxastíg
10114;900;Félagsheimilið;Félagsheimilinu
10115;900;Fífilgata;Fífilgötu
10116;900;Fjólugata;Fjólugötu
10117;900;Flatir;Flötum
10118;900;Foldahraun;Foldahrauni
10119;900;Friðarhöfn;Friðarhöfn
10120;900;Garðavegur;Garðavegi
10121;900;Geirseyri;Geirseyri
10122;900;Gerðisbraut;Gerðisbraut
10123;900;Goðahraun;Goðahrauni
10124;900;Græðisbraut;Græðisbraut
10125;900;Hafnargata;Hafnargötu
10126;900;Hamarsvegur;Hamarsvegi
10127;900;Hábær;Hábæ
10128;900;Hásteinsvegur;Hásteinsvegi
10129;900;Hásteinsvöllur;Hásteinsvelli
